serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,main_exp
MA200-0416,65,2023-05-12,15:35:30,-15.795398116111755,35.002273333026096,5278,4752,3327,97720.13997563999,69708.18461904,25899.415385895,2023-05-12T15:35:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:36:00,-15.794695019721985,35.002442833036184,5070,4620,4051,93869.09997659999,67771.8461574,31535.476924635,2023-05-12T15:36:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:36:30,-15.79516613483429,35.001213999814354,5620,4158,3010,104052.13843559999,60994.66154166,23431.69230885,2023-05-12T15:36:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:37:00,-15.795471847057344,34.99893182516098,5746,3630,2795,106384.97997347999,53249.307695100004,21758.000001075,2023-05-12T15:37:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:37:30,-15.796102464199066,34.99772834777832,11134,7649,3433,206141.72764092,112204.94615973,26724.584616705,2023-05-12T15:37:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:38:00,-15.79791533946991,34.99771773815155,5054,3669,3260,93572.86613052,53821.40769513,25377.8461551,2023-05-12T15:38:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:38:30,-15.79978096485138,34.99798238277435,5113,3990,1894,94665.22843794,58530.230772300005,14744.061539190001,2023-05-12T15:38:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:39:00,-15.801321387290956,34.997836232185364,5192,3710,2903,96127.88305296,54422.846156700005,22598.738462655,2023-05-12T15:39:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:39:30,-15.80168640613556,34.99938613176346,5955,4011,2121,110254.5345879,58838.28461847,16511.169231585,2023-05-12T15:39:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:40:00,-15.80276083946228,35.000788499892224,34065,21835,10887,630700.3729197,320302.65386295,84751.107696495,2023-05-12T15:40:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:40:30,-15.803490340709686,35.002127833198756,62936,38809,21018,1165235.83355568,569298.17695293,163617.04616193002,2023-05-12T15:40:30Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:41:00,-15.80438244342804,35.002089666435495,5047,4968,5514,93443.26382286,72876.73846536,42924.36923289,2023-05-12T15:41:00Z,weekday,63,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:42:00,-15.80666333436966,35.00418849941343,4996,4976,4683,92499.01843848,72994.09231152,36455.353847955004,2023-05-12T15:42:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:42:30,-15.808581352233888,35.00468233274296,2455,2547,1385,45453.3807579,37362.53077119,10781.692308225001,2023-05-12T15:42:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:43:00,-15.80988085269928,35.005173498764634,4979,4559,3129,92184.26997702,66877.02308043001,24358.061539665003,2023-05-12T15:43:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:43:30,-15.810978055000303,35.00553399883211,4093,3751,3226,75780.32075033999,55024.28461827,25113.16923201,2023-05-12T15:43:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:44:00,-15.811842858791351,35.00555749842897,6353,6665,5302,117623.35150913999,97770.42308205001,41274.03077127,2023-05-12T15:44:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:44:30,-15.812592804431915,35.00493499962613,3298,3131,1710,61061.20152323999,45929.36154087,13311.69230835,2023-05-12T15:44:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:45:00,-15.812990844249724,35.00454649934545,38670,38646,32091,715960.1767446,566907.09233742,249816.092320035,2023-05-12T15:45:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:45:30,-15.813122808933258,35.00455766636878,3374,3678,3614,62468.31229212,53953.430772060005,28133.60000139,2023-05-12T15:45:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:46:00,-15.813670754432678,35.00477483216673,1811,1893,1222,33529.968453179994,27768.85384761,9512.80000047,2023-05-12T15:46:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:46:30,-15.814269185066223,35.00413983268663,2247,1933,1630,41602.340758859995,28355.62307841,12688.92307755,2023-05-12T15:46:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:47:00,-15.814949095249176,35.00342599977739,2040,1788,735,37769.8153752,26228.58461676,5721.692307975,2023-05-12T15:47:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:47:30,-15.816151022911072,35.00245316629298,1926,1983,1113,35659.14922188,29089.08461691,8664.276923505,2023-05-12T15:47:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:48:00,-15.81673949956894,35.00287833320908,2121,1909,1433,39269.49922098,28003.56153993,11155.353846705,2023-05-12T15:48:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:48:30,-15.816369891166689,35.004026166163385,3047,2135,1267,56414.03306286,31318.807693950002,9863.107692795,2023-05-12T15:48:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:49:00,-15.817693412303925,35.00417433260009,3804,3559,2667,70429.59690552,52207.79231043,20761.569231795,2023-05-12T15:49:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:49:30,-15.819171071052551,35.0043999995105,2904,2614,690,53766.44306352,38345.36923278,5371.38461565,2023-05-12T15:49:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:50:00,-15.819003522396088,35.00549866491929,4367,3348,2201,80853.32536445999,49112.584617960005,17133.938462385002,2023-05-12T15:50:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:50:30,-15.818493604660034,35.006559665780514,3173,3454,2323,58746.87460074,50667.52307958,18083.661539355002,2023-05-12T15:50:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:51:00,-15.817826390266418,35.006957666017115,3045,2385,2056,56377.003832099996,34986.11538645,16005.169231560001,2023-05-12T15:51:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:51:30,-15.817255020141602,35.00684699974954,2905,2762,996,53784.9576789,40516.41538674,7753.476923460001,2023-05-12T15:51:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:52:00,-15.816448271274568,35.00648566521704,3629,2482,1425,67189.53921402,36409.03077114,11093.076923625,2023-05-12T15:52:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:52:30,-15.81572651863098,35.006897165905684,3457,3158,1961,64005.02536866,46325.43077166,15265.630769985,2023-05-12T15:52:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:53:00,-15.815064370632172,35.007892498746514,3670,2653,2891,67948.6384446,38917.46923281,22505.323078035002,2023-05-12T15:53:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:53:30,-15.814369201660156,35.00859183166176,3312,2953,1323,61320.40613855999,43318.238463810005,10299.046154355001,2023-05-12T15:53:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:54:00,-15.813593566417694,35.0094863306731,3258,3198,1543,60320.61690803999,46912.20000246,12011.661539055001,2023-05-12T15:54:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:54:30,-15.812957406044006,35.010215665213764,3452,2474,1289,63912.45229176,36291.67692498,10034.369231265,2023-05-12T15:54:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:55:00,-15.812209069728851,35.010231997817755,2555,2326,1669,47304.842295899994,34120.63077102,12992.523077565,2023-05-12T15:55:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:55:30,-15.81142944097519,35.00991599727422,2311,1451,1404,42787.276143179995,21285.05384727,10929.60000054,2023-05-12T15:55:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:56:00,-15.811559975147247,35.009516498073936,2350,2266,1074,43509.346142999995,33240.47692482,8360.67692349,2023-05-12T15:56:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:56:30,-15.81100469827652,35.00880333222449,3185,2629,1218,58969.04998529999,38565.40769433,9481.66153893,2023-05-12T15:56:30Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,65,2023-05-12,15:57:00,-15.810430765151978,35.00897183082998,3174,2699,1415,58765.38921612,39592.25384823,11015.230769775,2023-05-12T15:57:00Z,weekday,64,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0416,90,2023-05-28,12:00:00,-15.795626044273376,35.0029656663537,21271,15928,8195,393824.38374798,233651.50770456,63794.923080075,2023-05-28T12:00:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:00:30,-15.795654654502869,35.00294049968943,6303,5479,2763,116697.62074013999,80372.71538883001,21508.892308755003,2023-05-28T12:00:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:01:00,-15.79561483860016,35.00290899979882,4630,4395,2104,85722.66920939999,64471.26923415,16378.83077004,2023-05-28T12:01:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:01:30,-15.795604348182678,35.00291333324276,16996,14669,8449,314674.40299847996,215182.94616513,65772.215387865,2023-05-28T12:01:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:02:00,-15.795614302158356,35.00292766629718,25064,22065,14274,464050.31988431996,323676.57694005,111117.60000549,2023-05-28T12:02:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:02:30,-15.795605957508087,35.00288683292456,47091,42981,29310,871871.75285958,630498.2077253701,228167.07693435,2023-05-28T12:02:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:03:00,-15.795624911785126,35.002923832973465,20284,19050,13749,375550.45836791996,279448.8461685,107030.676928365,2023-05-28T12:03:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:03:30,-15.795597791671751,35.002879166277125,16742,16136,11828,309971.69069196,236702.70770472,92076.43077378001,2023-05-28T12:03:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:04:00,-15.79561972618103,35.00290633295663,14438,14219,10626,267314.01685644,208581.79231863,82719.32308101,2023-05-28T12:04:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:04:30,-15.795644700527191,35.00290466612205,23093,23159,14907,427558.01297034,339724.71540243,116045.261544195,2023-05-28T12:04:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:05:00,-15.795624911785126,35.0029009997379,11641,11548,8190,215528.63763858,169400.27693196002,63756.00000315,2023-05-28T12:05:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:05:30,-15.795633554458618,35.00293616624549,8773,7939,4758,162428.72072873998,116459.02308303,37039.20000183,2023-05-28T12:05:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:06:00,-15.795600175857544,35.002896999707446,7287,7010,4432,134916.00227405998,102831.3076977,34501.415386320004,2023-05-28T12:06:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:06:30,-15.79559600353241,35.00287599954754,19266,17871,11892,356702.57991107996,262153.82309067,92574.64615842,2023-05-28T12:06:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:07:00,-15.795607149600984,35.00287749967538,36960,34076,24222,684300.1844447999,499868.70771852,188558.95385547,2023-05-28T12:07:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:07:30,-15.795566141605375,35.002872666111216,48245,44623,35483,893237.6190080999,654585.08464971,276221.507705955,2023-05-28T12:07:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:08:00,-15.795580983161926,35.002872332930565,11978,10974,8957,221768.06302163997,160980.13846998,69726.80000344501,2023-05-28T12:08:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:08:30,-15.795593321323397,35.00286166649312,3546,3360,2918,65652.82613747999,49288.6153872,22715.50769343,2023-05-28T12:08:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:09:00,-15.795591533184052,35.00289299967699,2733,3959,2121,50600.44383354,58075.484618430004,16511.169231585,2023-05-28T12:09:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:09:30,-15.795596957206726,35.0028981664218,9155,7698,5914,169501.3038039,112923.73846746,46038.215386890006,2023-05-28T12:09:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:10:00,-15.79558128118515,35.00288716633804,41641,36401,26255,770967.09903858,533974.6692587701,204385.076933175,2023-05-28T12:10:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:10:30,-15.795595824718475,35.00286416639574,20156,17624,10562,373180.58759928,258530.52309048,82221.10769637,2023-05-28T12:10:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:11:00,-15.795608639717102,35.00281483284198,6581,6341,3598,121844.68381578,93017.59231257,28009.04615523,2023-05-28T12:11:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:11:30,-15.79561597108841,35.00285149971023,4133,3535,2262,76520.90536553999,51855.73077195,17608.80000087,2023-05-28T12:11:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:12:00,-15.795593321323397,35.00284933298826,3392,3368,1511,62801.575368959995,49405.96923336,11762.553846735,2023-05-28T12:12:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:12:30,-15.795577466487885,35.00285349949263,4349,3065,1770,80520.06228761999,44961.19231005,13778.76923145,2023-05-28T12:12:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:13:00,-15.795561015605928,35.00286716641858,3445,2746,1695,63782.849984099994,40281.70769442,13194.923077575,2023-05-28T12:13:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:13:30,-15.795563161373138,35.002898999489844,3067,2505,613,56784.32537046,36746.42307885,4771.969231005,2023-05-28T12:13:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:14:00,-15.795614302158356,35.00294333323836,2177,2054,1384,40306.31768226,30130.600001580002,10773.90769284,2023-05-28T12:14:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:14:30,-15.795592367649078,35.00294249970466,11894,6807,2621,220212.83532972,99853.45385139,20403.476924085,2023-05-28T12:14:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:15:00,-15.795575499534609,35.00291333324276,6347,4109,1127,117512.26381686,60275.86923393,8773.261538895,2023-05-28T12:15:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:15:30,-15.795579135417938,35.00290499976836,4088,3058,1706,75687.74767344,44858.50769466,13280.55384681,2023-05-28T12:15:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:16:00,-15.795619547367096,35.00292749982327,6852,4101,1468,126862.14458375999,60158.51538777,11427.81538518,2023-05-28T12:16:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:16:30,-15.795627534389496,35.00294116628356,6949,4594,1403,128658.06227561999,67390.44615738,10921.815385155001,2023-05-28T12:16:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:17:00,-15.795608520507813,35.002925999695435,7707,4352,1833,142692.14073366,63840.492311040005,14269.200000705001,2023-05-28T12:17:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:17:30,-15.795636355876924,35.00289749982767,9701,7522,4986,179610.28380138,110341.95385194001,38814.09230961,2023-05-28T12:17:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:18:00,-15.795594453811646,35.0029113329947,7873,5742,3772,145765.56688673998,84230.72308134001,29363.56923222,2023-05-28T12:18:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:18:30,-15.795596480369568,35.00289649958722,11775,6873,3031,218009.5960995,100821.62308221,23595.169231935,2023-05-28T12:18:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:19:00,-15.795673787593842,35.00291116628796,8878,5616,1912,164372.75534364,82382.40000432,14884.184616120001,2023-05-28T12:19:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:19:30,-15.79568499326706,35.002926166402176,10406,6415,2625,192663.08764428,94103.11538955,20434.615385625002,2023-05-28T12:19:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:20:00,-15.795656144618988,35.00288049969822,7776,4141,1714,143969.64919487998,60745.284618570004,13342.83076989,2023-05-28T12:20:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:20:30,-15.79565155506134,35.00292333308607,4495,3117,1376,83223.19613309999,45723.99231009,10711.63076976,2023-05-28T12:20:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:21:00,-15.795624375343325,35.00290949968621,2372,2520,1407,43916.66768136,36966.4615404,10952.953846695,2023-05-28T12:21:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:21:30,-15.795608341693878,35.002914666431025,4127,2420,995,76409.81767326,35499.5384634,7745.692308075,2023-05-28T12:21:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:22:00,-15.795557975769045,35.002938999794424,4866,3387,1454,90092.11843907999,49684.68461799,11318.83076979,2023-05-28T12:22:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:22:30,-15.795500218868256,35.00297016627155,7595,4777,2378,140618.5038111,70074.91538829,18511.81538553,2023-05-28T12:22:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:23:00,-15.795500874519348,35.0030114997644,15496,11535,6197,286902.47992848,169209.57693195,48241.261540845,2023-05-28T12:23:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:23:30,-15.795496642589567,35.00293666636571,15429,12061,7583,285662.00069802,176925.59231697,59030.738464455004,2023-05-28T12:23:30Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
MA200-0416,90,2023-05-28,12:24:00,-15.795553624629974,35.00295133306645,5109,5308,3736,94591.16997641999,77864.27692716,29083.32307836,2023-05-28T12:24:00Z,weekend,125,2023-05-28,2023-05-28,2023-05-28T12:00:00Z,2023-05-28T18:00:00Z,sensor_collocation,aae_1
