serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source
MA200-0416,85,2023-05-26,11:59:31,-15.795760691165924,35.002954999916255,246379,261767,252687,4561612.42270902,3839920.53097059,1967071.107789495,2023-05-26T11:59:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:00:01,-15.795747756958008,35.00295416638255,62772,66386,59043,1162199.4366333599,973831.5538972201,459627.04617655504,2023-05-26T12:00:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:00:31,-15.79576963186264,35.00294716656208,59178,58148,52307,1095657.90895764,852986.43081396,407189.876943195,2023-05-26T12:00:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:01:01,-15.795752942562103,35.002941833110526,130617,127207,116656,2418323.51708946,1866028.83855939,908122.09235256,2023-05-26T12:01:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:01:31,-15.795730292797089,35.00295199966058,0,0,0,0,0,0,2023-05-26T12:01:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:02:31,-15.79574066400528,35.00295149977319,5358,3930,2609,99201.30920604,57650.0769261,20310.061539465,2023-05-26T12:02:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:03:01,-15.795756936073303,35.002941666636616,12509,7615,4357,231599.32378841998,111706.19231355,33917.569232445,2023-05-26T12:03:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:03:31,-15.795745968818665,35.00294466642663,5812,4390,2244,107606.94458855999,64397.9230803,17468.676923940002,2023-05-26T12:03:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:04:01,-15.795753479003906,35.002957499818876,5179,3713,1496,95887.19305301999,54466.85384901,11645.784615960001,2023-05-26T12:04:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:04:31,-15.795757114887238,35.002957333112136,10544,6363,3144,195218.10456672,93340.31538951,24474.83077044,2023-05-26T12:04:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:05:01,-15.79576015472412,35.00295899971388,7788,5029,1696,144191.82457944,73771.56154233,13202.70769296,2023-05-26T12:05:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:05:31,-15.795752763748167,35.0029558329843,5600,4183,1022,103681.84612799999,61361.39231091,7955.87692347,2023-05-26T12:05:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:06:01,-15.79574829339981,35.0029558329843,4160,3482,788,77020.79998079999,51078.261541140004,6134.27692338,2023-05-26T12:06:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:06:31,-15.795762658119202,35.00294016650878,3012,3015,-67,55766.02152456,44227.73077155,-521.5692307950001,2023-05-26T12:06:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:07:01,-15.795762419700624,35.00293133314699,4019,3458,125,74410.23921222,50726.20000266,973.076923125,2023-05-26T12:07:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:07:31,-15.795766830444336,35.00292516639456,17213,11335,2752,318692.07453593996,166275.73077795,21423.26153952,2023-05-26T12:07:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:08:01,-15.795754790306091,35.00292549980804,23438,14404,3814,433945.55527644,211295.60001108,29690.52307839,2023-05-26T12:08:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:08:31,-15.79575401544571,35.00292733311653,23653,14337,4046,437926.19758314,210312.76154949,31496.55384771,2023-05-26T12:08:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:09:01,-15.7957421541214,35.00292066624388,18596,11453,3002,344297.78760647995,168006.70000881,23369.41538577,2023-05-26T12:09:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:09:31,-15.795747935771942,35.00291866646148,11552,6250,837,213880.83686975998,91682.6923125,6515.723077245,2023-05-26T12:09:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:10:01,-15.795745491981506,35.00292883324437,13934,7614,1838,257982.65070491997,111691.52308278,14308.12307763,2023-05-26T12:10:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:10:31,-15.795744121074677,35.00292749982327,27573,14158,4194,510503.48987273994,207686.96924166,32648.67692469,2023-05-26T12:10:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:11:01,-15.795748770236967,35.00292466627434,26079,13584,3808,482842.65449502,199266.83077968,29643.81538608,2023-05-26T12:11:01Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,85,2023-05-26,12:11:31,-15.795756936073303,35.00293066655286,8805,5338,885,163021.1884209,78304.35385026,6889.384615725,2023-05-26T12:11:31Z,weekday,102,2023-05-26,2023-05-26,2023-05-26T11:50:00Z,2023-05-26T12:12:00Z,waste_burning,Textiles
MA200-0416,86,2023-05-26,16:18:01,-15.795774281024933,35.00294016650878,25456,23950,16800,471308.04911327997,351328.0769415,130781.53846800001,2023-05-26T16:18:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:18:31,-15.79576861858368,35.002948499750346,17214,15674,10250,318710.58915132,229925.52308898,79792.30769625,2023-05-26T16:18:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:19:01,-15.795773565769196,35.002945999847725,8423,6738,4269,155948.60534573998,98841.27692826,33232.523078565,2023-05-26T16:19:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:19:31,-15.795777440071106,35.00296116643585,13215,11333,8694,244670.64224669998,166246.39231641,67679.44615719,2023-05-26T16:19:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:20:01,-15.795753180980682,35.00294416653924,59933,53246,36305,1109636.4435695398,781077.86157942,282620.461552425,2023-05-26T16:20:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:20:31,-15.795757710933684,35.002941833110526,46261,39886,30438,856504.62209418,585096.93849222,236948.12308863,2023-05-26T16:20:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:21:01,-15.79575514793396,35.00294966623187,47981,40539,33105,888349.76054778,594675.94618503,257709.692320425,2023-05-26T16:21:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:21:31,-15.79574567079544,35.00294749974273,59896,58558,46511,1108951.40280048,859000.81542966,362070.246171735,2023-05-26T16:21:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:22:01,-15.795762777328491,35.00293333339505,43491,41008,30732,805219.13749158,601555.81541616,239236.80001182,2023-05-26T16:22:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:22:31,-15.795765459537506,35.00293633295223,240523,177650,113261,4453190.8350437395,2605988.8462905,881693.3231204851,2023-05-26T16:22:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:23:01,-15.795758605003355,35.00295183318667,161549,164514,127337,2991017.60002362,2413293.83089578,991269.5692797451,2023-05-26T16:23:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:23:31,-15.795753598213196,35.00295533309691,259478,250805,202028,4804135.369571639,3679116.42326985,1572710.27700078,2023-05-26T16:23:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:24:01,-15.795739829540253,35.002954999916255,40675,40268,32787,753081.9805815,590700.58464636,255234.184627995,2023-05-26T16:24:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:24:31,-15.795739948749542,35.002959166420624,16788,17154,15042,310823.36299944,251635.98462858002,117096.18462117,2023-05-26T16:24:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:25:01,-15.795742809772491,35.00296749966219,71448,77299,66250,1322832.2396702399,1133916.86929023,515730.76925625,2023-05-26T16:25:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:25:31,-15.795744836330414,35.00296266656369,241404,244990,198080,4469502.21119352,3593814.8463423,1541976.6154608,2023-05-26T16:25:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:26:01,-15.79574567079544,35.00293999980204,420158,419734,345536,7779063.76883004,6157174.90801518,2689864.86167136,2023-05-26T16:26:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:26:31,-15.795722424983978,35.00294566643424,0,0,0,0,0,0,2023-05-26T16:26:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:27:31,-15.795729637145996,35.00296733295545,981782,918781,648362,18177316.11700716,13477810.516091371,5047248.80024937,2023-05-26T16:27:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:28:01,-15.795727372169496,35.00294766644947,1239118,1116781,797708,22941793.180434838,16382318.20855137,6209849.96953758,2023-05-26T16:28:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:28:31,-15.79573130607605,35.00293816626072,540683,543657,455980,10010537.787504539,7975029.99272589,3549628.9232523004,2023-05-26T16:28:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:29:01,-15.79575377702713,35.00295816641301,1759317,1647502,1289102,32573077.58649546,24167587.03203654,10035163.26203427,2023-05-26T16:29:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:29:31,-15.795750498771667,35.002966332947835,1235333,1203393,1008348,22871715.361221537,17652849.62400261,7849601.35423398,2023-05-26T16:29:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:30:01,-15.795751810073853,35.00298466626555,0,0,0,0,0,0,2023-05-26T16:30:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:31:01,-15.795751333236694,35.002964166458696,62120,57033,55006,1150127.9074056,836630.23850541,428200.55386731,2023-05-26T16:31:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:31:31,-15.795765936374664,35.00296333339065,17016,14884,14528,315044.69530608,218336.83078068,113094.89231328001,2023-05-26T16:31:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:32:01,-15.795754969120026,35.00296549964696,12616,10279,8949,233580.38763408,150785.02308483,69664.523080365,2023-05-26T16:32:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:32:31,-15.795762658119202,35.00297783291899,185786,177632,135946,3439756.33298868,2605724.80013664,1058287.3231292102,2023-05-26T16:32:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:33:01,-15.79577374458313,35.0029759996105,1006997,992233,819243,18644162.14381386,14555294.854609411,6377491.661853556,2023-05-26T16:33:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:33:31,-15.795768976211548,35.002986499341205,908116,894598,729148,16813418.46042408,13123064.50838046,5676136.73874198,2023-05-26T16:33:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:34:01,-15.795766949653624,35.00298333307728,929094,886694,674481,17201818.061865717,13007118.90837438,5250575.169490186,2023-05-26T16:34:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:34:31,-15.7957826256752,35.002955166390166,1126258,1119339,938817,20852233.688648038,16419842.10086103,7308329.261899546,2023-05-26T16:34:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:35:01,-15.795776784420012,35.002957499818876,1080653,1026577,817678,20007874.654243138,15059094.91617429,6365308.73877603,2023-05-26T16:35:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:35:31,-15.795782744884493,35.00295399967581,0,0,0,0,0,0,2023-05-26T16:35:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:36:31,-15.795768320560455,35.00295333308168,463985,479268,423795,8590503.817089299,7030492.89267636,3299081.077086075,2023-05-26T16:36:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:37:01,-15.795772731304169,35.00295349978842,839274,772098,573433,15538835.30843412,11326083.73905546,4463955.354066705,2023-05-26T16:37:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:37:31,-15.795777440071106,35.00296199996956,408968,331266,211256,7571885.22272784,4859417.4002548205,1644546.7077735602,2023-05-26T16:37:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:38:01,-15.79576849937439,35.002988333115354,427410,363663,248380,7913331.7595657995,5334656.469510511,1933542.7693263001,2023-05-26T16:38:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:38:31,-15.795761466026306,35.002984333084896,220643,203912,155035,4085120.2812893395,2991232.18477224,1206887.846213475,2023-05-26T16:38:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:39:01,-15.79577261209488,35.00298683298752,424682,410346,310234,7862823.888809159,6019460.16954642,2415052.36935009,2023-05-26T16:39:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:39:31,-15.795781910419464,35.00297483289614,233695,232363,188392,4326773.0412291,3408586.46940951,1466559.26161092,2023-05-26T16:39:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:40:01,-15.795778572559357,35.00298066646792,565247,582605,478969,10465330.79969886,8546367.19275585,3728589.446338065,2023-05-26T16:40:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:40:31,-15.795775473117828,35.002966332947835,191001,195422,168337,3536310.0521953795,2866690.41553494,1310438.8000647451,2023-05-26T16:40:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:41:01,-15.795769095420836,35.002979832934216,51732,50888,39261,957798.08283816,746487.81542376,305631.784630485,2023-05-26T16:41:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:41:31,-15.795777320861816,35.0029759996105,145613,152941,127158,2695968.68932794,2243526.82319457,989876.1231258301,2023-05-26T16:41:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:42:01,-15.795787990093231,35.00296466657892,219708,234181,203117,4067809.1159090395,3435255.13094937,1581187.7231550452,2023-05-26T16:42:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:42:31,-15.795791983604431,35.00296516646631,236254,245605,205580,4374151.94198652,3602836.42326585,1600361.2308483,2023-05-26T16:42:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:43:01,-15.795787513256071,35.002972999354824,168225,170694,142412,3114621.1723005,2503949.67705438,1108622.6462086202,2023-05-26T16:43:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:43:31,-15.795783877372742,35.00297133275308,59195,60787,51792,1095972.6574191,891698.5308159901,403180.80001992005,2023-05-26T16:43:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:44:01,-15.795780956745148,35.002965999534354,20556,19698,17816,380586.43375127995,288954.50770746,138690.70769916,2023-05-26T16:44:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:44:31,-15.795782923698424,35.00296966615133,18346,16299,15221,339669.13376148,239093.79232023002,118489.63077508501,2023-05-26T16:44:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:45:01,-15.79578572511673,35.00297583290376,15868,14355,13438,293789.91684983997,210576.80770335,104609.66154363,2023-05-26T16:45:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:45:31,-15.79579097032547,35.00297249946743,25526,23642,21532,472604.07218987995,346809.95386434003,167618.33846982,2023-05-26T16:45:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:46:01,-15.79578322172165,35.002959833014756,23989,21647,19277,444147.10835081997,317544.83847819,150064.030776645,2023-05-26T16:46:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:46:31,-15.79577910900116,35.002957333112136,26370,24789,20441,488230.4075706,363635.56155753,159125.32308478502,2023-05-26T16:46:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:47:01,-15.795792520046234,35.002957499818876,11504,10359,9698,212992.13533152,151958.56154643,75495.20000373,2023-05-26T16:47:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:47:31,-15.795793235301971,35.00296949944459,18806,17097,14217,348185.85683627997,250799.83847469,110673.87692854501,2023-05-26T16:47:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:48:01,-15.795779287815094,35.00298583274707,30609,28548,23060,566713.86216642,418777.20002196,179513.2307781,2023-05-26T16:48:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:48:31,-15.795795500278471,35.00296933273785,26242,23591,20190,485860.53680195997,346061.82309507,157171.38462315002,2023-05-26T16:48:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:49:01,-15.795798003673552,35.002963833278045,26819,25465,25632,496543.46987622,373551.96155805,199535.26154832,2023-05-26T16:49:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:49:31,-15.79579859972,35.0029704994522,9574,9364,9998,177258.92764811998,137362.67693028,77830.58461923001,2023-05-26T16:49:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:50:01,-15.795791685581207,35.00296483305283,6846,6095,5781,126751.05689148,89408.96154315,45002.861540685,2023-05-26T16:50:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:50:31,-15.79579132795334,35.0029628330376,9220,8771,8325,170704.75380359998,128663.82308367001,64806.923080125,2023-05-26T16:50:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:51:01,-15.795793533325195,35.00296483305283,14642,15027,17895,271090.99839396,220434.53078079,139305.69231457502,2023-05-26T16:51:01Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,16:51:31,-15.795784175395966,35.002979333046824,11081,10184,8796,205160.45302577998,149391.44616168,68473.47692646,2023-05-26T16:51:31Z,weekday,103,2023-05-26,2023-05-26,2023-05-26T16:18:00Z,2023-05-26T16:52:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:22:01,-15.79579222202301,35.00298549956642,26077,21161,15315,482805.62526426,310415.59232397,119221.384621275,2023-05-26T17:22:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:22:31,-15.79579335451126,35.002986332867295,22180,18638,13604,410654.1691284,273405.12309126003,105901.90769754001,2023-05-26T17:22:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:23:01,-15.79578983783722,35.00298366649076,22760,18866,13640,421392.6460488,276749.70770682,106182.1538514,2023-05-26T17:23:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:23:31,-15.79578059911728,35.00298083294183,23923,19810,14323,442925.14373574,290597.46155370004,111499.046159355,2023-05-26T17:23:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:24:01,-15.795787692070007,35.00298316613771,22105,16874,12229,409265.57297489996,247528.60001298,95198.06154316501,2023-05-26T17:24:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:24:31,-15.795790672302246,35.00297249946743,18408,15145,11547,340817.03991503996,222165.50001165,89888.953850595,2023-05-26T17:24:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
